feature,b,q_eff,I_raw,I_mm,I_null_mean,I_null_p95,perm_p,I_corrected,NMI_corrected,I_corrected_mmnull,I_null_mm_mean
SpectralRolloff,5,32,2.0757369765699067,1.7595944747930758,1.7369470701399892,1.7481823608030351,0.0,0.022647404653086678,0.002293769468384319,0.4021936466573528,1.357400828135723
SpectralRolloff,6,64,2.796375915863834,2.4264398817486956,2.5810241884114475,2.5886446659202487,0.0,0.0,0.0,0.26026799433227277,2.166171887416423
SpectralRolloff,7,128,3.6261905815593938,3.222228250358256,3.498574029248191,3.5051890178746703,0.0,0.0,0.0,0.15566537071916287,3.0665628796390934
SpectralRolloff,8,256,4.524722549073628,4.103436124055861,4.456551405928526,4.460245272827564,0.0,0.0,0.0,0.083553383727903,4.019882740327958
SpectralSkewness,1,2,0.41690816011653453,0.3855026874797183,0.06322368505349484,0.06784094918211396,0.0,0.3222790024262234,0.03264099120363776,0.3638779274439928,0.021624760035725502
SpectralSkewness,2,4,0.754782506163874,0.6737146312527145,0.20062662271376552,0.21038118284439838,0.0,0.47308800853894895,0.04791519586759723,0.5926831133719273,0.08103151788078726
SpectralSkewness,3,8,1.0769725396405914,0.9224327386455649,0.4990478631184778,0.5103845801710115,0.0,0.42338487552708703,0.04288117405662053,0.6477767554133718,0.2746559832321931
SpectralSkewness,4,16,1.486549165377557,1.2451667915324958,1.0223255366563806,1.0340992023376914,0.0,0.22284125487611517,0.022569759076637316,0.5398786127297054,0.7052881788027904
SpectralSkewness,5,32,2.058783765975571,1.7413974831042118,1.7373460261627292,1.7471504901344623,0.0,0.004051456941482678,0.0004103387729057112,0.3834984185619532,1.3578990645422586
SpectralSkewness,6,64,2.790567402010282,2.4202315811147592,2.5804120469403866,2.5893487680294767,0.0,0.0,0.0,0.2548113163349983,2.165420264779761
SpectralSkewness,7,128,3.620956696575096,3.216683420100326,3.4989266081657604,3.5050514405275797,0.0,0.0,0.0,0.1496680148485683,3.0670154052517575
SpectralSkewness,8,256,4.524332814791649,4.103357335047512,4.457077769321188,4.461098579684008,0.0,0.0,0.0,0.08282385321743924,4.020533481830073
SpeechRate,1,2,0.21667052100385042,0.17726931275935875,0.06302663504476952,0.06784718736485296,0.0,0.11424267771458924,0.01157070181516271,0.1558491542604325,0.021420158498926253
SpeechRate,2,4,0.42004730661496303,0.31454801734701476,0.20026070111168345,0.20815859024816455,0.0,0.11428731623533131,0.011575222884025144,0.23388353158714584,0.08066448575986893
SpeechRate,3,8,0.7205391090353981,0.524154958360203,0.5005051171430115,0.5134263543734292,0.0,0.023649841217191492,0.0023952980284978206,0.24784027298691425,0.27631468537328874
SpeechRate,4,16,1.1996333315267584,0.9136969420455916,1.0220443778330073,1.0349181391102338,0.0,0.0,0.0,0.20875322163973542,0.7049437204058562
SpeechRate,5,32,1.8610497245991269,1.506927478685835,1.7365519264841143,1.745891621387934,0.0,0.0,0.0,0.14983295269923458,1.3570945259866005
SpeechRate,6,64,2.651806832818451,2.252819625995423,2.5790825214492865,2.5874242792362896,0.0,0.0,0.0,0.08848035259162312,2.1643392734038
SpeechRate,7,128,3.526938732540792,3.1054302037561428,3.4832001358463502,3.488251360710164,0.0,0.0,0.0,0.05377191225947264,3.05165829149667
SpeechRate,8,251,4.419383056323387,3.9898343711776825,4.392433217340266,4.3971265351319575,0.0,0.0,0.0,0.03331200138539403,3.9565223697922884
VTLE,1,2,0.40625662948255226,0.37387390027146417,0.06318918904752965,0.06776829689726167,0.0,0.3106847112239345,0.03146670074630968,0.3522840804492376,0.02158981982222655
VTLE,2,4,0.7194685277228388,0.6356021453489937,0.2006041004230692,0.20904293753214426,0.0,0.43499804492592453,0.04405737653130886,0.5545254081100045,0.08107673723898925
VTLE,3,8,1.0260424029252064,0.8659500077581832,0.5002342503534914,0.5134370944255975,0.0,0.36571575740469175,0.03704034308971455,0.5899623814274368,0.2759876263307463
VTLE,4,16,1.4452047149874794,1.1971148073826452,1.0220584770539545,1.0332676821428026,0.0,0.17505633032869072,0.01773001683442892,0.4921334447565524,0.7049813626260928
VTLE,5,32,2.026938374824679,1.7026668751800447,1.7359607623648288,1.7475398418431285,0.0,0.0,0.0,0.3464673512658214,1.3561995239142233
VTLE,6,64,2.7656731300408826,2.388718616892339,2.5801796709064364,2.587612966091093,0.0,0.0,0.0,0.22357559310743724,2.1651430237849016
VTLE,7,128,3.6176376699937727,3.2109656728367,3.4987653695152665,3.5046816594663768,0.0,0.0,0.0,0.14415370595114307,3.066811966885557
VTLE,8,256,4.528345944141719,4.1069706776172,4.456415212073932,4.460909621072479,0.0,0.0,0.0,0.08726477613317485,4.019705901484025
dCPP,1,2,0.45849083363598986,0.4281070383268215,0.06262688424452827,0.06766636623647021,0.0,0.36548015408229323,0.037016480765715586,0.4070826327603327,0.021024405566488838
dCPP,2,4,0.8005993418538964,0.722729761185807,0.20093700030009487,0.21007416738319698,0.0,0.5217927608857121,0.05284809990713355,0.6413338945033387,0.08139586668246838
dCPP,3,8,1.1102361617038738,0.9606714850869569,0.5000499146016332,0.5126293707060625,0.0,0.4606215704853237,0.04665257282425382,0.6848468725464485,0.2758246125405084
dCPP,4,16,1.5141987603402232,1.2789020297076714,1.0216700355672046,1.0334509672253223,0.0,0.2572319941404668,0.026052914384191918,0.5744030584617189,0.7044989712459525
dCPP,5,32,2.0745642173374907,1.7613534852834736,1.736999662877766,1.7484024876823772,0.0,0.024353822405707604,0.002466598496753245,0.40389251288189976,1.3574609724015738
dCPP,6,64,2.7834354094384857,2.412211173475443,2.580616042751285,2.5882952293886072,0.0,0.0,0.0,0.24651939333965167,2.1656917801357913
dCPP,7,128,3.6144743047659595,3.2085130396629022,3.499311909127644,3.5050146348803946,0.0,0.0,0.0,0.14103193188564944,3.067481107777253
dCPP,8,256,4.5186337401109995,4.096236796258832,4.457023223306831,4.461291946776191,0.0,0.0,0.0,0.07577074246159565,4.020466053797237
jitter,1,2,0.29111034166905725,0.2542855371203707,0.06308348022088016,0.06819293108953853,0.0,0.19120205689949055,0.019365284769994974,0.23280386926622934,0.02148166785414138
jitter,2,4,0.538821862736711,0.4422955656507117,0.2000757491163499,0.2096676649750176,0.0,0.2422198165343618,0.024532454306124944,0.36181669819747525,0.08047886745323644
jitter,3,8,0.8424494982191781,0.6599246225972859,0.5003462069529618,0.5115589973974697,0.0,0.15957841564432407,0.016162386075801626,0.3838556899868987,0.27606893261038723
jitter,4,16,1.2946483717807808,1.022304732832664,1.0220689496443314,1.0343983051707866,0.0,0.0002357831883326167,2.3880541141033325e-05,0.3173268901535078,0.7049778426791562
jitter,5,32,1.927294392052323,1.5848992250302896,1.736560332941962,1.748009861302605,0.0,0.0,0.0,0.2279530978452584,1.3569461271850312
jitter,6,64,2.704232207298533,2.3157282982722354,2.580241411112703,2.5881704236171794,0.0,0.0,0.0,0.15050265652698114,2.1652256417452542
jitter,7,128,3.57117381357852,3.1555288242395,3.4982803526033406,3.5045463531293444,0.0,0.0,0.0,0.0893187008472478,3.0662101233922523
jitter,8,256,4.498326324390687,4.071265201434043,4.45668865687556,4.461038220875201,0.0,0.0,0.0,0.051214337735454585,4.0200508636985886
shimmer,1,2,0.373500906489209,0.33974113392346617,0.06260650543668837,0.06775771085235345,0.0,0.2771346284867778,0.02806868862867088,0.31873799557988475,0.021003138343581425
shimmer,2,4,0.6428300634929371,0.5537664529741022,0.20022100585038682,0.20954239511608347,0.0,0.3535454471237154,0.03580771239445903,0.473138108815258,0.0806283441588442
shimmer,3,8,0.9355025686098699,0.7662150774940191,0.5010015598660289,0.5139962135828356,0.0,0.26521351762799017,0.026861297294609784,0.4893373182676508,0.27687775922636826
shimmer,4,16,1.351188938821128,1.0897283844501242,1.022095219418398,1.0337224853313396,0.0,0.06763316503172612,0.006850007379491387,0.3846993963750108,0.7050289880751134
shimmer,5,32,1.966961499526171,1.6333172209192046,1.737861811330091,1.7481365534136817,0.0,0.0,0.0,0.2747788815151988,1.3585383394040058
shimmer,6,64,2.722561981644125,2.338766672475682,2.5805821154720308,2.588871028680357,0.0,0.0,0.0,0.17311748166605323,2.1656491908096287
shimmer,7,128,3.5817545107971114,3.1688191874140266,3.4989049936436216,3.5043719299893046,0.0,0.0,0.0,0.1018420544669234,3.066977132947103
shimmer,8,256,4.500721013307032,4.0742817808976515,4.4564089757999374,4.460463797123789,0.0,0.0,0.0,0.05458233779138766,4.019699443106264
